Directory,Length,Biggest Branch,Smallest Branch,Farthest Leaf,Closest Leaf,# of Leaves,# of Species,# of Paralogs,# of Human seqs
/home/gideon/Documents/mphil_internship/Trees/25/2517.nh,23.046286000000002,1.98436,0.0,"(Tree node 'ENSPMAP00000008850' (0x7fcbfef8eed), 1.98436)","(Tree node 'ENSLACP00000000906' (0x7fcbfef8e95), 0.6561150000000002)",127,64,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2582.nh,18.20970999999998,1.00691,0.0,"(Tree node 'ENSXMAP00000018596' (0x7fcbfe352a9), 1.4175479999999998)","(Tree node 'ENSLOCP00000008887' (0x7fcbfe35b21), 0.6855739999999998)",125,64,61,0
/home/gideon/Documents/mphil_internship/Trees/25/253.nh,71.41156400000006,1.21262,0.0,"(Tree node 'ENSSARP00000001599' (0x7fcbfb1c8d5), 2.771452000000001)","(Tree node 'ENSGMOP00000013949' (0x7fcbfe371fd), 0.331129)",701,73,628,0
/home/gideon/Documents/mphil_internship/Trees/25/2500.nh,16.824729499999986,0.513294,0.0,"(Tree node 'ENSRNOP00000009683' (0x7fcbfcf3fe9), 1.1226844999999999)","(Tree node 'ENSLACP00000007913' (0x7fcbfed3999), 0.41101699999999963)",127,63,64,0
/home/gideon/Documents/mphil_internship/Trees/25/2594.nh,15.903130000000006,1.11293,0.0,"(Tree node 'ENSTNIP00000010028' (0x7fcbfed1f2d), 1.32588)","(Tree node 'ENSLOCP00000014580' (0x7fcbfe38865), 0.5679879999999999)",125,69,56,0
/home/gideon/Documents/mphil_internship/Trees/25/2541.nh,26.925456000000022,2.44199,0.0,"(Tree node 'ENSCINP00000030325' (0x7fcbfe6be11), 2.6967310000000007)","(Tree node 'ENSLACP00000020709' (0x7fcbfe6c78d), 1.2225770000000002)",126,68,58,0
/home/gideon/Documents/mphil_internship/Trees/25/2589.nh,16.49378,1.44502,0.0,"(Tree node 'ENSOANP00000005149' (0x7fcbfe9b92d), 1.468502)","(Tree node 'FBpp0078349' (0x7fcbfe69105), 0.570701)",125,69,56,0
/home/gideon/Documents/mphil_internship/Trees/25/251.nh,88.63049000000008,1.01697,0.0,"(Tree node 'ENSPMAP00000004784' (0x7fcc01e0561), 1.9565460000000003)","(Tree node 'ENSLACP00000011369' (0x7fcbfe9b775), 0.6610419999999999)",705,75,630,0
/home/gideon/Documents/mphil_internship/Trees/25/256.nh,125.47415899999999,2.1386,0.0,"(Tree node 'ENSOANP00000019219' (0x7fcbf984391), 2.696796)","(Tree node 'ENSAMXP00000006949' (0x7fcbfa4295d), 0.7427620000000003)",699,77,622,0
/home/gideon/Documents/mphil_internship/Trees/25/2515.nh,22.743047000000004,2.36673,0.0,"(Tree node 'Y105E8A.2' (0x7fcbfa1004d), 2.3886380000000003)","(Tree node 'ENSMICP00000003415' (0x7fcbfa0e4ad), 1.2926800000000003)",127,69,58,0
/home/gideon/Documents/mphil_internship/Trees/25/2539.nh,24.082625999999994,2.15233,0.0,"(Tree node 'Y46E12A.3' (0x7fcbfb74169), 2.512137)","(Tree node 'ENSLACP00000008466' (0x7fcbfa425e9), 0.7693240000000001)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2516.nh,16.572297999999996,1.73171,0.0,"(Tree node 'FBpp0297171' (0x7fcbf8c3d79), 1.7317099999999996)","(Tree node 'ENSLACP00000010299' (0x7fcbfb725f9), 0.9302949999999996)",127,64,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2570.nh,19.929863999999995,1.15017,0.0,"(Tree node 'ENSPFOP00000013366' (0x7fcbf8c37c5), 2.5981520000000002)","(Tree node 'ENSMODP00000021166' (0x7fcbf8c3d8d), 0.08526700000000001)",125,63,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2542.nh,19.154997000000016,0.913836,0.0,"(Tree node 'ENSORLP00000014748' (0x7fcbfa5bc49), 2.0983099999999997)","(Tree node 'ENSTRUP00000014833' (0x7fcbfa58d79), 0.698955)",126,63,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2523.nh,22.124735000000012,1.20426,0.0,"(Tree node 'ENSOANP00000030509' (0x7fcbf93b165), 1.425559)","(Tree node 'ENSLACP00000020197' (0x7fcbf93b161), 0.50739)",127,63,64,0
/home/gideon/Documents/mphil_internship/Trees/25/2560.nh,12.869221500000004,0.602012,0.0,"(Tree node 'ENSAMXP00000013930' (0x7fcbf929625), 1.0988100000000005)","(Tree node 'ENSPSIP00000012342' (0x7fcbf93c7a5), 0.25191650000000004)",126,63,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2569.nh,18.738764999999983,1.1894,0.0,"(Tree node 'ENSORLP00000012539' (0x7fcbf929de9), 1.4201309999999996)","(Tree node 'ENSLACP00000003344' (0x7fcbf929d89), 0.7843689999999999)",125,65,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2502.nh,11.532548999999992,0.715272,0.0,"(Tree node 'ENSDARP00000078899' (0x7fcbf8f4605), 0.919996)","(Tree node 'ENSLACP00000015840' (0x7fcbf8f3b51), 0.17887200000000003)",127,62,65,0
/home/gideon/Documents/mphil_internship/Trees/25/2518.nh,20.426912999999985,2.6817,0.0,"(Tree node 'ENSOANP00000031926' (0x7fcbf941d55), 3.0190450000000006)","(Tree node 'ENSPMAP00000006082' (0x7fcbf941d59), 0.5918650000000005)",127,65,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2536.nh,19.621460000000013,1.55627,0.0,"(Tree node 'ENSLOCP00000016417' (0x7fcbf944251), 2.5139380000000005)","(Tree node 'ENSLACP00000008821' (0x7fcbf94279d), 0.7750810000000001)",126,65,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2595.nh,13.519151000000013,0.538891,0.0,"(Tree node 'ENSTRUP00000012263' (0x7fcbf9442ad), 1.0461179999999999)","(Tree node 'ENSPMAP00000001892' (0x7fcbf90dfa1), 0.283872)",125,64,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2546.nh,23.83083250000001,1.60439,0.0,"(Tree node 'FBpp0071563' (0x7fcbf8cf891), 2.72792)","(Tree node 'ENSLOCP00000002800' (0x7fcbf90e469), 0.6947155000000004)",126,68,58,0
/home/gideon/Documents/mphil_internship/Trees/25/255.nh,57.58836799999995,0.487089,0.0,"(Tree node 'ENSXETP00000050507' (0x7fcc00bfb79), 0.787699)","(Tree node 'ENSPSIP00000014799' (0x7fcbf8cf89d), 0.294017)",700,49,651,0
/home/gideon/Documents/mphil_internship/Trees/25/2520.nh,18.545038000000012,0.619622,0.0,"(Tree node 'ENSPCAP00000015642' (0x7fcc00bcf89), 1.190471)","(Tree node 'ENSLOCP00000003703' (0x7fcc00bcfe1), 0.27875599999999995)",127,58,69,0
/home/gideon/Documents/mphil_internship/Trees/25/2598.nh,18.349848000000005,4.6415,0.0,"(Tree node 'ENSPSIP00000005205' (0x7fcc00bdeb1), 5.1019499999999995)","(Tree node 'ENSPMAP00000003475' (0x7fcbfd9e269), 0.37699900000000003)",125,66,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2513.nh,23.13078299999998,1.13276,0.0,"(Tree node 'ENSCINP00000004407' (0x7fcbfdd9c65), 1.6584230000000002)","(Tree node 'ENSACAP00000001677' (0x7fcbfd9e2b5), 0.577274)",127,61,66,0
/home/gideon/Documents/mphil_internship/Trees/25/2554.nh,17.795080999999975,0.838585,0.0,"(Tree node 'ENSOANP00000003486' (0x7fcbfddb015), 1.7098180000000003)","(Tree node 'ENSPMAP00000006633' (0x7fcbfdd9c8d), 0.7694669999999999)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2543.nh,22.992124999999994,1.5585,0.0,"(Tree node 'ENSOANP00000028947' (0x7fcbfe56d19), 2.022514)","(Tree node 'ENSPMAP00000010598' (0x7fcbfe56d59), 0.4518270000000002)",126,68,58,0
/home/gideon/Documents/mphil_internship/Trees/21/2185.nh,16.314769000000002,1.68087,0.0,"(Tree node 'ENSPMAP00000006154' (0x7fcbfaf19b1), 1.6808719999999995)","(Tree node 'ENSLOCP00000012929' (0x7fcbfe57b31), 0.9240459999999996)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2161.nh,23.42643900000001,2.54998,0.0,"(Tree node 'FBpp0302821' (0x7fcbfaf3d15), 3.2962300000000004)","(Tree node 'YCL017C' (0x7fcc00e7191), 0.3321230000000002)",137,70,67,0
/home/gideon/Documents/mphil_internship/Trees/21/2124.nh,19.943772000000024,2.85968,0.0,"(Tree node 'YNL127W' (0x7fcc00e5555), 2.85968)","(Tree node 'ENSSSCP00000026991' (0x7fcc00e5569), 1.7326759999999999)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2149.nh,23.506115000000015,1.23803,0.0,"(Tree node 'ENSGMOP00000002444' (0x7fcbfe06ab1), 2.7832850000000007)","(Tree node 'ENSCINP00000006717' (0x7fcbfe06ac9), 0.6368530000000008)",138,67,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2158.nh,16.178696500000004,1.68234,0.0,"(Tree node 'FBpp0074972' (0x7fcbfed7c39), 1.68234)","(Tree node 'ENSLOCP00000012932' (0x7fcbfe06991), 0.6336995)",138,66,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2140.nh,20.791212000000023,1.05089,0.0,"(Tree node 'ENSBTAP00000048738' (0x7fcbfed7ced), 1.7622090000000001)","(Tree node 'ENSOANP00000020285' (0x7fcbfed510d), 0.9898629999999995)",138,67,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2198.nh,26.410754999999977,1.83728,0.0,"(Tree node 'ENSTNIP00000021247' (0x7fcbfd72fe1), 2.5834489999999994)","(Tree node 'ENSLOCP00000006624' (0x7fcbfd718a5), 1.3093599999999996)",136,67,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2192.nh,27.397737999999993,4.28924,0.0,"(Tree node 'ENSCSAVP00000007977' (0x7fcc0076241), 5.50722)","(Tree node 'ENSCINP00000019657' (0x7fcc0076209), 0.864577)",137,70,67,0
/home/gideon/Documents/mphil_internship/Trees/21/2167.nh,21.221496000000002,2.08995,0.0,"(Tree node 'ENSORLP00000007010' (0x7fcbff20059), 2.0899509999999992)","(Tree node 'ENSLOCP00000006836' (0x7fcc0078169), 0.9425559999999998)",137,67,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2134.nh,16.599146000000008,1.13536,0.0,"(Tree node 'ENSAMXP00000011115' (0x7fcbff1e115), 1.2858620000000003)","(Tree node 'YNL088W' (0x7fcbff1fbe9), 0.7639330000000002)",138,72,66,0
/home/gideon/Documents/mphil_internship/Trees/21/2126.nh,21.039609999999996,2.41817,0.0,"(Tree node 'B0393.2.2' (0x7fcbffd2a21), 4.815424)","(Tree node 'ENSOANP00000032173' (0x7fcbff1fbf5), 0.0)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2151.nh,21.40432799999998,1.31154,0.0,"(Tree node 'ENSPFOP00000014294' (0x7fcbfdd4d4d), 2.8439410000000005)","(Tree node 'ENSLACP00000022508' (0x7fcbfdd5f39), 1.072369)",138,66,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2120.nh,22.19467399999998,2.43397,0.0,"(Tree node 'YJL005W' (0x7fcbfd3d209), 2.4339700000000004)","(Tree node 'ENSLOCP00000005179' (0x7fcbfdd58c1), 1.276474)",139,67,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2159.nh,19.574990000000003,1.33651,0.0,"(Tree node 'ENSOANP00000010450' (0x7fcbfd3d271), 1.8230680000000001)","(Tree node 'ENSLACP00000010367' (0x7fcbfd3f88d), 0.3321259999999998)",137,57,80,0
/home/gideon/Documents/mphil_internship/Trees/21/2133.nh,28.277708000000008,2.14229,0.0,"(Tree node 'FBpp0072640' (0x7fcbfedc6b1), 2.82218)","(Tree node 'ENSLACP00000014868' (0x7fcbfd3dfcd), 1.2849160000000002)",138,67,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2189.nh,36.44831199999999,2.60641,0.0,"(Tree node 'ENSMMUP00000025453' (0x7fcbff839f9), 4.925387)","(Tree node 'ENSGACP00000009951' (0x7fcbfedb3d1), 0.299404)",137,64,73,0
/home/gideon/Documents/mphil_internship/Trees/21/2125.nh,28.21763600000001,1.90395,0.0,"(Tree node 'FBpp0075173' (0x7fcbffc2769), 2.5546179999999996)","(Tree node 'ENSLOCP00000001250' (0x7fcbff80d19), 0.6513199999999998)",138,66,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2178.nh,21.781705000000045,2.75667,0.0,"(Tree node 'Y18D10A.13' (0x7fcbffc0fa9), 2.756672)","(Tree node 'ENSCSAVP00000013919' (0x7fcbffc0f91), 0.8056999999999999)",137,68,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2136.nh,19.906977999999977,0.93979,0.0,"(Tree node 'ENSXETP00000059531' (0x7fcbfdd2609), 1.754423)","(Tree node 'ENSPMAP00000009734' (0x7fcbfdd2611), 0.6996560000000003)",138,67,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2144.nh,15.096776000000006,0.845718,0.0,"(Tree node 'ENSSARP00000009877' (0x7fcbff7d3cd), 0.9175399999999999)","(Tree node 'FBpp0084666' (0x7fcbfdd2635), 0.46945099999999995)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2109.nh,23.508390500000004,1.49043,0.0,"(Tree node 'ENSDARP00000102314' (0x7fcbfc1d5dd), 2.035712)","(Tree node 'ENSLOCP00000015316' (0x7fcbff809c9), 0.6382925000000004)",139,63,76,0
/home/gideon/Documents/mphil_internship/Trees/21/214.nh,53.231340999999894,0.390348,0.0,"(Tree node 'ENSOGAP00000020356' (0x7fcc00158d9), 0.658947)","(Tree node 'ENSPMAP00000011011' (0x7fcbff9dc95), 0.14945800000000004)",753,59,694,0
/home/gideon/Documents/mphil_internship/Trees/21/2162.nh,20.981311000000023,0.795855,0.0,"(Tree node 'ENSOGAP00000017478' (0x7fcbff9fca9), 1.026117)","(Tree node 'ENSLOCP00000004966' (0x7fcbffa00fd), 0.403477)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2179.nh,21.485458999999995,0.960311,0.0,"(Tree node 'ENSCINP00000020188' (0x7fcbfe26671), 1.0799485000000002)","(Tree node 'ENSDARP00000104912' (0x7fcbfe25c2d), 0.5147465000000001)",137,63,74,0
/home/gideon/Documents/mphil_internship/Trees/21/2121.nh,20.905105999999996,1.6596,0.0,"(Tree node 'YHL017W' (0x7fcbff51dcd), 2.3503559999999997)","(Tree node 'ENSPMAP00000001687' (0x7fcbff52ae5), 1.411851)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2104.nh,19.933722000000007,1.1628,0.0,"(Tree node 'C36E8.3' (0x7fcbff51de1), 1.37667)","(Tree node 'ENSPMAP00000001200' (0x7fcbff03e35), 0.48876699999999995)",139,66,73,0
/home/gideon/Documents/mphil_internship/Trees/21/211.nh,53.388272999999884,0.570535,0.0,"(Tree node 'ENSFALP00000006792' (0x7fcbfe47389), 0.995428)","(Tree node 'ENSLACP00000002582' (0x7fcbfe451f5), 0.18044700000000005)",754,48,706,0
/home/gideon/Documents/mphil_internship/Trees/21/2114.nh,19.157023999999982,1.66427,0.0,"(Tree node 'YJR099W' (0x7fcc00ee97d), 1.6642699999999995)","(Tree node 'ENSLOCP00000014015' (0x7fcbfffd351), 0.6927729999999999)",139,68,71,0
/home/gideon/Documents/mphil_internship/Trees/21/212.nh,100.00088000000001,1.1099,0.0,"(Tree node 'ENSSARP00000010639' (0x7fcbfe11e45), 1.783338)","(Tree node 'FBpp0088506' (0x7fcbfd5f679), 0.6450849999999997)",753,70,683,0
/home/gideon/Documents/mphil_internship/Trees/21/215.nh,122.21355000000013,3.56932,0.0,"(Tree node 'FBpp0079817' (0x7fcbfc7acb9), 4.7067120000000005)","(Tree node 'ENSMMUP00000035625' (0x7fcbfedea91), 0.218163)",753,71,682,0
/home/gideon/Documents/mphil_internship/Trees/21/2139.nh,29.392965999999998,1.70713,0.0,"(Tree node 'ENSPFOP00000024295' (0x7fcbff5c665), 2.6996479999999994)","(Tree node 'ENSLOCP00000002015' (0x7fcbfcd5ab5), 1.2352209999999995)",138,67,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2132.nh,30.131774000000018,1.83006,0.0,"(Tree node 'ENSCINP00000032648' (0x7fcbff58fe5), 2.787498)","(Tree node 'ENSCINP00000036343' (0x7fcbff58fe1), 0.8369989999999998)",138,66,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2129.nh,20.572616000000018,1.74657,0.0,"(Tree node 'ENSRNOP00000065674' (0x7fcbfcda525), 3.162237)","(Tree node 'YBL021C' (0x7fcbfcd9465), 0.478296)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2169.nh,700020.6362250008,100000.0,0.0,"(Tree node 'ENSLAFP00000006341' (0x7fcbfcd94a9), 500004.380529)","(Tree node 'ENSPMAP00000000180' (0x7fcbfbf58b5), 0.5346330000163952)",137,65,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2164.nh,17.574035000000002,0.413669,0.0,"(Tree node 'ENSGALP00000000187' (0x7fcbfbf6ed9), 1.002775)","(Tree node 'ENSPSIP00000013776' (0x7fcbfbf58dd), 0.196139)",137,43,94,0
/home/gideon/Documents/mphil_internship/Trees/21/2150.nh,26.736652,2.7836,0.0,"(Tree node 'FBpp0291398' (0x7fcbfbf7729), 3.040529)","(Tree node 'ENSLACP00000004953' (0x7fcbfc91e9d), 0.8416320000000004)",138,65,73,0
/home/gideon/Documents/mphil_internship/Trees/21/2197.nh,23.903948000000007,2.23521,0.0,"(Tree node 'ENSPTRP00000037038' (0x7fcbfc946b1), 2.483803)","(Tree node 'YKR058W' (0x7fcbfe349b1), 0.9962029999999996)",136,70,66,0
/home/gideon/Documents/mphil_internship/Trees/21/2170.nh,25.913675999999995,1.66215,0.0,"(Tree node 'Y57G11C.17a' (0x7fcbfe72af9), 2.1756629999999997)","(Tree node 'ENSLACP00000023254' (0x7fcbfe72a95), 1.0225759999999997)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2135.nh,16.454557999999988,1.47492,0.0,"(Tree node 'ENSCINP00000006267' (0x7fcbfe73e2d), 2.241267)","(Tree node 'ENSCSAVP00000015209' (0x7fcbfe73e31), 0.16053499999999998)",138,68,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2102.nh,20.08405700000002,2.61769,0.0,"(Tree node 'ENSCSAVP00000006440' (0x7fcc014ded1), 3.621673)","(Tree node 'ENSLACP00000006918' (0x7fcc014fa4d), 0.13972600000000018)",139,69,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2115.nh,16.48324999999999,0.502927,0.0,"(Tree node 'ENSMUSP00000042889' (0x7fcc02578c1), 1.1210909999999998)","(Tree node 'ENSLOCP00000020640' (0x7fcc0257845), 0.4352729999999999)",139,68,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2199.nh,17.203527999999995,1.64168,0.0,"(Tree node 'ENSTBEP00000013411' (0x7fcc0255859), 1.6416849999999998)","(Tree node 'FBpp0072976' (0x7fcc019f785), 1.0523619999999996)",136,69,67,0
/home/gideon/Documents/mphil_internship/Trees/21/2163.nh,17.004604000000004,1.12051,0.0,"(Tree node 'ENSMODP00000020957' (0x7fcc019f645), 1.4762560000000002)","(Tree node 'FBpp0084635' (0x7fcc019f795), 0.727408)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2148.nh,18.909831999999994,1.16599,0.0,"(Tree node 'ENSCPOP00000016750' (0x7fcc0154545), 1.5719300000000005)","(Tree node 'ENSLACP00000008043' (0x7fcc0154819), 0.8779400000000002)",138,68,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2183.nh,18.04315649999999,1.29419,0.0,"(Tree node 'ENSORLP00000016402' (0x7fcc0150ee9), 1.3580444999999999)","(Tree node 'FBpp0081845' (0x7fcc02bb459), 0.48127849999999994)",137,65,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2154.nh,22.047948999999992,2.45119,0.0,"(Tree node 'D1069.3b' (0x7fcc02bb4c5), 2.592196)","(Tree node 'FBpp0086043' (0x7fcc02bb4fd), 1.347126)",138,68,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2119.nh,19.977694000000024,1.91441,0.0,"(Tree node 'C44H4.4' (0x7fcc02601f9), 2.014156)","(Tree node 'ENSCINP00000016170' (0x7fcc025d441), 0.89618)",139,68,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2141.nh,21.18986699999999,0.910021,0.0,"(Tree node 'ENSCINP00000033772' (0x7fcc012b4c9), 1.2958249999999998)","(Tree node 'ENSPMAP00000009056' (0x7fcc012ae9d), 0.6608279999999997)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2176.nh,21.724350000000012,1.06462,0.0,"(Tree node 'FBpp0079588' (0x7fcc012b51d), 1.6359849999999998)","(Tree node 'ENSLOCP00000017551' (0x7fcc02fad05), 0.22486500000000015)",137,68,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2118.nh,21.933207000000007,0.981684,0.0,"(Tree node 'ENSMGAP00000004497' (0x7fcc02fab3d), 1.378539)","(Tree node 'ENSLOCP00000014231' (0x7fcc02fab0d), 0.6166059999999999)",139,64,75,0
/home/gideon/Documents/mphil_internship/Trees/21/2182.nh,16.94105799999999,1.61292,0.0,"(Tree node 'ENSTGUP00000014049' (0x7fcc02f7e99), 1.6129240000000002)","(Tree node 'ENSPMAP00000001219' (0x7fcc02f7ea5), 1.0574720000000002)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2160.nh,16.815087000000005,1.13798,0.0,"(Tree node 'ENSMODP00000005499' (0x7fcc01896d1), 1.2602689999999999)","(Tree node 'ENSLACP00000015455' (0x7fcc018a515), 0.521182)",137,68,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2117.nh,24.927778999999987,1.23737,0.0,"(Tree node 'ENSTNIP00000012513' (0x7fcc02fe649), 2.213285)","(Tree node 'ENSLACP00000009051' (0x7fcc018c3b1), 1.012308)",139,69,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2106.nh,33.520984,2.84375,0.0,"(Tree node 'ENSOANP00000032645' (0x7fcc02fdbad), 3.8994)","(Tree node 'ENSPMAP00000009535' (0x7fcc02fdb81), 1.4825979999999999)",139,70,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2174.nh,17.575468000000004,1.72361,0.0,"(Tree node 'ENSOARP00000021263' (0x7fcc01c752d), 2.3325690000000003)","(Tree node 'ENSLACP00000006913' (0x7fcc01c7875), 0.8162840000000002)",137,66,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2177.nh,23.575437000000022,0.619992,0.0,"(Tree node 'ENSPFOP00000026394' (0x7fcc0100539), 1.2643869999999997)","(Tree node 'ENSLACP00000003416' (0x7fcc01c754d), 0.47371300000000005)",137,62,75,0
/home/gideon/Documents/mphil_internship/Trees/21/2130.nh,25.219283,2.71398,0.0,"(Tree node 'FBpp0077980' (0x7fcc0100b95), 2.720805)","(Tree node 'ENSPMAP00000008889' (0x7fcc01e60e5), 0.8992579999999997)",138,66,72,0
/home/gideon/Documents/mphil_internship/Trees/21/217.nh,108.73646399999991,1.05231,0.0,"(Tree node 'ENSSSCP00000021704' (0x7fcc027fdfd), 1.5158409999999987)","(Tree node 'ENSP00000011898' (0x7fcc01ec24d), 0.46790099999999957)",751,68,683,0
/home/gideon/Documents/mphil_internship/Trees/21/2180.nh,19.8864385,1.48551,0.0,"(Tree node 'C33A11.2' (0x7fcbffcfb11), 1.709012)","(Tree node 'ENSLOCP00000014123' (0x7fcbfee6d4d), 0.7198154999999999)",137,68,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2128.nh,18.188903000000007,1.21806,0.0,"(Tree node 'ENSOANP00000010901' (0x7fcbffcefa5), 1.717855)","(Tree node 'ENSLOCP00000007638' (0x7fcbffcdc41), 0.7046370000000003)",138,66,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2153.nh,21.890781999999998,3.30445,0.0,"(Tree node 'D2023.3a' (0x7fcbffcd381), 3.30445)","(Tree node 'FBpp0078597' (0x7fcbffcd37d), 0.711392)",138,68,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2168.nh,22.138019999999987,1.50244,0.0,"(Tree node 'ENSXETP00000059868' (0x7fcbfb00305), 2.849163000000001)","(Tree node 'ENSPMAP00000005965' (0x7fcbfe932f1), 1.0216040000000006)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2146.nh,18.910001,0.856908,0.0,"(Tree node 'ENSORLP00000007171' (0x7fcc00e1325), 1.5542019999999999)","(Tree node 'FBpp0111858' (0x7fcc00e135d), 0.9859899999999997)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2145.nh,22.167222,2.54612,0.0,"(Tree node 'ENSFCAP00000022282' (0x7fcc00e26cd), 3.6551980000000004)","(Tree node 'ENSLOCP00000016832' (0x7fcc00e2c7d), 0.7804590000000002)",138,70,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2186.nh,20.137948999999985,2.16667,0.0,"(Tree node 'ENSPANP00000004642' (0x7fcc02d77d9), 2.1666740000000004)","(Tree node 'ENSOANP00000018517' (0x7fcc02d77f5), 0.9137040000000005)",137,63,74,0
/home/gideon/Documents/mphil_internship/Trees/21/2111.nh,20.765731000000034,1.28652,0.0,"(Tree node 'ENSAPLP00000013446' (0x7fcc02d4dcd), 1.5433810000000003)","(Tree node 'FBpp0080509' (0x7fcc0185275), 0.7334510000000005)",139,70,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2143.nh,21.479072999999996,1.23354,0.0,"(Tree node 'C26E6.12' (0x7fcc01878e1), 1.6520629999999998)","(Tree node 'ENSLACP00000006834' (0x7fcc02b6181), 0.765528)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2122.nh,11.548403,0.423881,0.0,"(Tree node 'ENSCJAP00000037842' (0x7fcc02b5b4d), 0.7516930000000001)","(Tree node 'ENSECAP00000011311' (0x7fcc02b8b0d), 0.16773300000000008)",138,28,110,0
/home/gideon/Documents/mphil_internship/Trees/21/2187.nh,25.710413,3.98152,0.0,"(Tree node 'ENSFCAP00000022080' (0x7fcc024fb95), 4.887163)","(Tree node 'ENSLOCP00000004269' (0x7fcc02b8bb9), 1.0534000000000001)",137,67,70,0
/home/gideon/Documents/mphil_internship/Trees/21/2155.nh,20.08170999999999,2.33509,0.0,"(Tree node 'Y71F9B.6a' (0x7fcc02b1509), 2.33509)","(Tree node 'ENSLACP00000019984' (0x7fcc024edb9), 0.8311769999999999)",138,66,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2105.nh,21.258008000000007,1.54171,0.0,"(Tree node 'ENSDORP00000010003' (0x7fcc02b3aad), 2.0588029999999997)","(Tree node 'YDR341C' (0x7fcc0286961), 0.7519419999999999)",139,71,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2137.nh,15.500757999999994,0.362499,0.0,"(Tree node 'ENSORLP00000000066' (0x7fcc02889bd), 1.1645620000000003)","(Tree node 'ENSAMXP00000002549' (0x7fcc02869a1), 0.229608)",138,64,74,0
/home/gideon/Documents/mphil_internship/Trees/21/2188.nh,32.51990200000001,3.21156,0.0,"(Tree node 'Y47D3A.22' (0x7fcc01f8925), 3.925161)","(Tree node 'ENSDARP00000072432' (0x7fcc01f8931), 0.4408289999999999)",137,68,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2172.nh,22.061456499999974,1.28404,0.0,"(Tree node 'ENSDNOP00000024241' (0x7fcc01f6ba1), 1.6894395)","(Tree node 'ENSCSAVP00000000150' (0x7fcc01f4f39), 0.9158685)",137,67,70,0
